DonorID,Name,Phone,Email,City,SignupDate,Past_Donations,Reliability_Score,Last_Feedback,Flagged
D000216,Evan Collins,862.393.6651x78025,cynthia12@example.org,Kanpur,2024-05-02,1,0.42854342804465745,2025-09-27,False
D000217,Valerie Gill,+1-476-948-1981x3111,michealmacdonald@example.org,Chennai,2023-12-01,1,0.51235058848634,2025-09-27,False
D000218,Joyce Johnson,001-533-499-6395x04422,trobertson@example.com,Kanpur,2024-09-09,2,0.47417160048104445,2025-09-27,False
D000219,Colton Gray,+1-878-300-6371x958,larabenjamin@example.com,Ahmedabad,2023-10-07,1,0.5615653285351393,2025-09-27,False
D000220,Jeffrey Richardson,(682)662-9467x35351,bflores@example.com,Pune,2023-10-01,4,0.414986794936339,2025-09-27,False
D000221,Jacob Wilson,(788)983-3819x743,pfrancis@example.net,Mumbai,2024-05-08,3,0.7363010591125632,2025-09-27,False
D000222,Mr. Billy Monroe,260-907-3718,kempjennifer@example.com,Kolkata,2024-07-26,5,0.5220736452111872,2025-09-27,False
D000223,Gina Fisher,820.625.6354x646,mhunt@example.net,Bhopal,2024-01-28,1,0.865474347753489,2025-09-27,False
D000224,Sarah Coffey,215.276.6409x03388,joseph57@example.org,Delhi,2023-11-22,6,0.7024769613452704,2025-09-27,False
D000225,Lindsey Romero,(360)814-9805x9435,ascott@example.org,Delhi,2024-05-21,6,0.5635165807816194,2025-09-27,False
D000226,Lawrence Jackson,001-657-779-8913x84614,millerkeith@example.net,Hyderabad,2025-09-15,5,0.7245373293971966,2025-09-27,False
D000227,Christopher Waller,693.382.7188x7479,kaylaharris@example.org,Delhi,2024-02-07,3,0.1873040433933796,2025-09-27,True
D000228,Devon Delgado,(721)763-4511x52389,maryoconnor@example.org,Delhi,2024-01-06,1,0.6935308538505756,2025-09-27,False
D000229,Nathan Gutierrez,001-947-389-7970x683,mccoyrobert@example.net,Thane,2024-10-16,4,0.6395909388148655,2025-09-27,True
D000230,Bryan Griffin,466-856-8622x444,dmedina@example.org,Lucknow,2025-02-08,1,0.6633118986344798,2025-09-27,False
D000231,Joseph Bryant,+1-840-797-4149x94439,robinpotter@example.com,Chennai,2023-11-15,5,0.49788899284177307,2025-09-27,True
D000232,Justin Hansen,997-852-6296,brian72@example.org,Bhopal,2025-01-03,2,0.5900372544686027,2025-09-27,False
D000233,William Espinoza,(201)899-7316,millerdenise@example.net,Indore,2025-03-27,1,0.6429358795931628,2025-09-27,False
D000234,Elizabeth Cook,(754)812-7376,kevinbutler@example.net,Chennai,2024-03-21,4,0.7588178929543148,2025-09-27,False
D000235,Victor Reid,2338922952,ktate@example.org,Indore,2025-02-11,2,0.7405589269824915,2025-09-27,False
D000236,Jennifer Nelson,(337)575-5611,uriley@example.org,Indore,2025-03-24,2,0.49261422327370485,2025-09-27,False
D000237,John Contreras,6688195252,jacksonalexander@example.org,Chennai,2025-05-03,3,0.7165756877970112,2025-09-27,False
D000238,Logan Gonzales,882.800.4487x175,marquezmark@example.com,Pune,2023-10-15,5,0.5803862595553,2025-09-27,False
D000239,Tonya Wilson,9305817474,david02@example.net,Ahmedabad,2024-04-06,3,0.8113071592568393,2025-09-27,False
D000240,Rebecca Wallace,327-310-9531x692,brownwalter@example.org,Lucknow,2023-12-30,3,0.47649190041428136,2025-09-27,False
D000241,Michael Green,897-249-1099,kstone@example.org,Nagpur,2024-08-25,2,0.4118192930231682,2025-09-27,False
D000242,Crystal Mcdonald,001-230-249-4994x25404,goodmanjennifer@example.org,Nagpur,2024-09-10,2,0.7160077430102092,2025-09-27,False
D000243,Brenda Barnes,(242)924-1773,rubiowilliam@example.com,Jaipur,2024-08-11,3,0.6140998074628075,2025-09-27,False
D000244,Anthony Dillon,3613645154,griffinjoseph@example.org,Delhi,2023-12-10,0,0.5705450122371103,2025-09-27,False
D000245,Christopher Lopez,8898190188,adrianagordon@example.com,Chennai,2024-09-15,3,0.4428291247982153,2025-09-27,False
D000246,Ralph Perez,7637402109,katherine04@example.org,Bengaluru,2023-09-28,3,0.6212049682403348,2025-09-27,False
D000247,Kara Evans,669.423.3922,jennifercollins@example.com,Nagpur,2024-09-10,5,0.16865006296730634,2025-09-27,True
D000248,Emily Gordon,+1-435-396-4415,laura85@example.org,Hyderabad,2025-09-18,1,0.581472135922996,2025-09-27,False
D000249,Rachel Hendrix,+1-254-945-5792,peter62@example.org,Pune,2024-08-11,1,0.6811484079389549,2025-09-27,False
D000250,Michael Foster,001-616-699-6505,tgill@example.com,Indore,2024-09-01,3,0.6113445566980948,2025-09-27,False
D000251,Taylor Pratt,001-204-624-4636x13186,christopherreyes@example.com,Nagpur,2024-06-06,4,0.5996579579046541,2025-09-27,False
D000252,Donald Noble,666-308-7990,bartlettanthony@example.net,Kolkata,2024-03-03,4,0.5285236332160399,2025-09-27,False
D000253,Kenneth Miller,401-840-5674,bingram@example.org,Delhi,2024-03-05,2,0.4315545165395751,2025-09-27,False
D000254,Lauren Maynard,+1-664-706-4514x20054,kristina20@example.org,Pune,2024-04-02,2,0.8684789115155314,2025-09-27,False
D000255,Mark Washington,001-885-696-7573,janetbennett@example.net,Kanpur,2024-04-29,4,0.7931379783785473,2025-09-27,False
D000256,Joshua Patterson,(702)349-3209x011,nicole42@example.net,Nagpur,2024-09-05,3,0.8087248542455958,2025-09-27,False
D000257,Janice Mckinney,9249196631,toddbeth@example.com,Ahmedabad,2024-06-03,3,0.8093675020371351,2025-09-27,False
D000258,Jonathan Carter,2295992779,caroline20@example.org,Bengaluru,2024-03-30,2,0.8878051004299574,2025-09-27,False
D000259,Connie Jefferson,220.251.0776x619,dmoore@example.org,Jaipur,2025-06-17,4,0.849130813646353,2025-09-27,False
D000260,Rachel Adams PhD,001-761-538-0705,hooperdana@example.com,Chennai,2025-02-03,2,0.5837672111457657,2025-09-27,False
D000261,Peter Jones,+1-969-411-9445x224,shawn24@example.net,Mumbai,2024-02-24,2,0.7883618152358464,2025-09-27,False
D000262,Ann Davis,(637)552-1188,laurahernandez@example.org,Nagpur,2025-03-18,3,0.21612394720353093,2025-09-27,True
D000263,Lori Bray,4648762467,jacksontaylor@example.net,Thane,2024-06-07,3,0.4958912277959303,2025-09-27,False
D000264,Benjamin Wade,937-352-1808,hwhite@example.org,Thane,2025-09-07,2,0.8918394626317068,2025-09-27,False
D000265,Jennifer Harris,381-940-7028,yknight@example.org,Bengaluru,2025-02-26,2,0.4888831939256241,2025-09-27,False
D000266,Jean Harvey,001-545-910-1615x8722,brivas@example.org,Delhi,2024-08-25,5,0.6635207319558258,2025-09-27,False
D000267,Dylan Lloyd,+1-520-713-9181x6346,kdavis@example.net,Bhopal,2025-08-28,4,0.6408174232674312,2025-09-27,False
D000268,Julie Chapman,(701)785-0235x97062,fred81@example.org,Indore,2025-01-29,1,0.6080769990898808,2025-09-27,False
D000269,Kenneth Hurst,2574562905,jacob74@example.net,Hyderabad,2025-06-05,4,0.5617501974557368,2025-09-27,False
D000270,Patricia Sanchez,762-673-3874,tanya25@example.net,Indore,2023-11-25,4,0.6739797444868465,2025-09-27,False
D000271,Christina Wilkerson,223.310.2157,ryanmontes@example.com,Chennai,2024-10-20,1,0.4635998813437248,2025-09-27,False
D000272,John Harvey,440-549-3225x7349,eortega@example.net,Nagpur,2025-08-04,6,0.45107476482876907,2025-09-27,False
D000273,Kevin Valdez,+1-841-531-1957,cannonallen@example.net,Jaipur,2024-03-11,4,0.8508809960677117,2025-09-27,False
D000274,Sherry Patterson,7424302349,kristyhayes@example.org,Kanpur,2025-03-07,3,0.2534086374193266,2025-09-27,True
D000275,Cindy Gonzalez,446-568-4517,kathleen50@example.com,Indore,2025-03-04,3,0.42083645030119216,2025-09-27,False
D000276,Martin Brown DDS,364.516.9977x25748,fernando46@example.org,Kanpur,2025-07-28,3,0.6542896447237893,2025-09-27,False
D000277,Gerald Dawson,+1-482-411-5283x335,dannybutler@example.org,Bhopal,2024-03-13,4,0.4870546676670422,2025-09-27,False
D000278,Sydney Bell,322-797-3348,colton08@example.net,Thane,2025-05-02,2,0.44130883172963437,2025-09-27,False
D000279,Carmen Herrera,967-876-7236x2017,jessemiller@example.com,Delhi,2024-08-26,4,0.46069320907970324,2025-09-27,False
D000280,Elizabeth Fuller,9082068425,michelleturner@example.org,Thane,2024-12-26,2,0.8479072986859411,2025-09-27,False
D000281,Kristina Phillips,245-233-4981x77722,sbishop@example.com,Chennai,2024-12-27,6,0.46404787318310003,2025-09-27,False
D000282,Gary Cole,+1-856-386-2192x49903,ugalloway@example.com,Ahmedabad,2023-11-21,2,0.6750459702290781,2025-09-27,False
D000283,Roy Rowland,001-975-236-0468,dana23@example.com,Mumbai,2024-10-25,2,0.4987352449299687,2025-09-27,False
D000284,Charles Zuniga,+1-376-711-6281x8389,danielbarnes@example.net,Ahmedabad,2024-05-31,4,0.6720082895913758,2025-09-27,False
D000285,Lori Martinez,242-367-5218,janice18@example.org,Thane,2025-07-27,5,0.6725134594484692,2025-09-27,False
D000286,Ian Brown,753.534.9995x76620,hoffmancarla@example.org,Hyderabad,2024-02-08,2,0.7426490080579367,2025-09-27,False
D000287,Courtney Wright,559-280-3754x8724,tgarcia@example.net,Mumbai,2024-04-12,4,0.6951738452293865,2025-09-27,False
D000288,Cynthia Davenport,001-535-238-8463x8321,schroederdanielle@example.org,Bhopal,2024-04-08,1,0.44687846032277834,2025-09-27,False
D000289,Samantha Berry,544.313.2009x6558,kunderwood@example.com,Jaipur,2025-06-01,3,0.5233394322608116,2025-09-27,False
D000290,Debra Avery,593-495-0932x47365,watkinscassandra@example.org,Delhi,2024-02-05,2,0.7287801563890115,2025-09-27,False
D000291,Charles Thomas,+1-880-631-7556,nicole28@example.net,Kolkata,2025-04-06,3,0.7918958922426986,2025-09-27,False
D000292,John King,563-340-8152,brandydixon@example.com,Hyderabad,2024-04-15,3,0.7747727422344441,2025-09-27,False
D000293,Travis Lin,808.482.5498x17064,mlloyd@example.org,Chennai,2025-02-17,1,0.5528021077451075,2025-09-27,False
D000294,Mark Miller,371.835.2821,osmith@example.net,Kolkata,2024-09-08,1,0.7216825899558922,2025-09-27,False
D000295,Roger Hart,+1-752-540-1018x95518,andrew51@example.com,Hyderabad,2023-11-14,4,0.7097946687299204,2025-09-27,False
D000296,Natalie Newman,+1-479-899-1219,donald52@example.com,Jaipur,2023-10-01,5,0.512719377731847,2025-09-27,False
D000297,Joshua Beck,282-847-1118x17393,jeffreymartin@example.net,Ahmedabad,2024-02-01,5,0.4385291395671656,2025-09-27,False
D000298,Kevin White,001-920-934-5939,jenniferparker@example.net,Indore,2024-08-18,5,0.461188378662589,2025-09-27,False
D000299,Nancy Willis,205-919-7266x2164,ralph58@example.com,Delhi,2024-09-10,1,0.6991126470318694,2025-09-27,False
D000300,Sheryl Richardson,001-867-423-1216x83714,webertracy@example.org,Kanpur,2024-08-16,2,0.7187766322351149,2025-09-27,False
D000301,Amber Smith,+1-721-537-9568x237,gpitts@example.org,Bhopal,2025-08-07,1,0.8199011428178087,2025-09-27,False
D000302,Judy Bolton,(568)751-4277x82317,clarkmeredith@example.net,Jaipur,2025-01-25,4,0.7501259797222606,2025-09-27,False
D000303,Michelle Martinez,(410)756-6328,lwatson@example.net,Hyderabad,2024-05-19,2,0.8703396225576703,2025-09-27,False
D000304,Brian Richards,914.265.7498x63023,esteskendra@example.net,Thane,2024-01-08,2,0.6404530003765349,2025-09-27,False
D000305,Monica Rodriguez,802-711-5307x494,kellylawrence@example.com,Kolkata,2024-11-19,2,0.8519566651301873,2025-09-27,False
D000306,Brian Holmes,786.886.1648x6724,kathleensmith@example.com,Ahmedabad,2024-10-13,4,0.7756875430145229,2025-09-27,False
D000307,Karen Kane,001-714-837-1927x82373,hillanna@example.com,Chennai,2024-08-30,0,0.5413728447893811,2025-09-27,True
D000308,Danielle Morgan,+1-256-748-3812x1452,dwilson@example.net,Hyderabad,2025-01-28,3,0.5359748630643155,2025-09-27,False
D000309,Monique Delgado,5245276662,james80@example.net,Lucknow,2024-08-25,2,0.8265448117018253,2025-09-27,True
D000310,Roberto Moore,001-386-252-2879x002,katherine80@example.com,Mumbai,2025-05-05,3,0.5736716631294214,2025-09-27,False
D000311,Robert Kennedy,928-787-2072,robertsmegan@example.org,Mumbai,2025-01-21,3,0.5967239232817958,2025-09-27,False
D000312,Matthew Wright,(342)914-9672,matthew98@example.com,Ahmedabad,2023-11-27,3,0.7270873007370373,2025-09-27,False
D000313,Mr. Todd Williams,(404)685-5444x530,katherine07@example.com,Ahmedabad,2024-01-23,4,0.4110175801487521,2025-09-27,False
D000314,Ralph Figueroa,+1-377-743-4620x931,adrianariley@example.net,Bhopal,2025-07-26,4,0.8300698466747175,2025-09-27,False
D000315,Jeremy Herman,(765)762-1408,lisa01@example.net,Jaipur,2024-05-12,5,0.47047981376088466,2025-09-27,False
D000316,Amy Frye,486.373.7416,nicholascox@example.net,Jaipur,2023-12-21,4,0.43113655294094283,2025-09-27,False
D000317,April Oconnor,624-520-8726x807,twilliams@example.com,Nagpur,2025-02-03,4,0.8360678500112383,2025-09-27,False
D000318,Joel Blake,8495531264,tracy60@example.com,Chennai,2024-02-22,6,0.6256196720904941,2025-09-27,False
D000319,Angela Kelly,+1-737-563-7439x5470,sday@example.net,Lucknow,2024-03-16,2,0.17154947889136543,2025-09-27,True
D000320,Tina Mccarthy,001-532-659-5940x69572,tfowler@example.net,Lucknow,2025-06-06,2,0.8110515803001128,2025-09-27,False
D000321,Cindy Edwards,5793530302,calderonedwin@example.com,Bengaluru,2024-02-11,2,0.4470180522171332,2025-09-27,False
D000322,Kathryn Dominguez,756-986-5886x9819,barnettmonica@example.com,Jaipur,2025-03-12,6,0.7479495590844012,2025-09-27,False
D000323,Tony Rodriguez,(406)408-7312,cjones@example.com,Pune,2025-03-10,3,0.6535255519327205,2025-09-27,False
D000324,Corey Francis,650-649-8034x5892,susan07@example.net,Pune,2024-12-07,3,0.6201617091841745,2025-09-27,False
D000325,Bryan Medina,932-847-7356x897,johnknight@example.com,Hyderabad,2025-06-25,3,0.8942079947060383,2025-09-27,False
D000326,Cheryl Walker,001-491-608-3613x0757,lozanocynthia@example.org,Kolkata,2024-07-29,4,0.4811167028912397,2025-09-27,True
D000327,Bethany Williamson,722-585-4252x6370,hmitchell@example.com,Jaipur,2023-11-05,1,0.811479223110743,2025-09-27,False
D000328,Paul Lucero,985.325.6191x9036,dnunez@example.com,Thane,2023-12-03,5,0.5571750565918743,2025-09-27,False
D000329,Jacqueline Branch,(751)831-4161x94605,timothy72@example.org,Bhopal,2025-02-24,3,0.8399109569758476,2025-09-27,False
D000330,Heather Peters,001-761-335-1377x885,gthornton@example.org,Kolkata,2025-07-19,1,0.2278616171030783,2025-09-27,True
D000331,Suzanne Massey,877.991.5421,erose@example.net,Mumbai,2023-10-15,4,0.5761874733048272,2025-09-27,False
D000332,Shannon Horton,278-997-8099x553,matthewcalhoun@example.com,Kanpur,2024-12-12,2,0.7696473675823866,2025-09-27,False
D000333,Richard Evans,697.674.3333x587,cherylelliott@example.com,Bengaluru,2023-09-28,1,0.4874407185879797,2025-09-27,False
D000334,Julia Brown,530-517-7142x7760,davidhiggins@example.com,Nagpur,2024-05-14,2,0.5701900463333375,2025-09-27,False
D000335,Douglas Heath,001-930-772-5525x66508,cynthiaedwards@example.com,Bhopal,2025-01-27,2,0.5519732006203619,2025-09-27,False
D000336,Angela Simmons,700.892.2169,howardshawn@example.net,Thane,2025-04-13,3,0.8494236940901236,2025-09-27,False
D000337,Diana Montgomery,207-414-2279,kramirez@example.net,Hyderabad,2025-03-26,2,0.6235277719032127,2025-09-27,False
D000338,Nicholas Wilson,856.776.9917,uhatfield@example.com,Chennai,2025-05-02,1,0.1819141693899039,2025-09-27,True
D000339,Frank Stanton,+1-742-302-1919x57242,pbaird@example.org,Kanpur,2024-10-20,1,0.7699520603834652,2025-09-27,False
D000340,Denise Richardson,751.504.8493x1340,zchen@example.org,Pune,2024-01-15,5,0.8908993466303139,2025-09-27,False
D000341,Catherine Ford,001-350-674-2076,hmiller@example.net,Jaipur,2024-05-06,4,0.7518429887303979,2025-09-27,False
D000342,Faith Simpson,(868)420-0055,msimmons@example.net,Ahmedabad,2023-12-18,1,0.6835853899596929,2025-09-27,False
D000343,James White,707.943.8639,margaret90@example.com,Thane,2025-04-09,3,0.42407141798917675,2025-09-27,False
D000344,Elaine Pruitt,681.401.0310,moorechristine@example.net,Ahmedabad,2025-05-30,5,0.8190760917759623,2025-09-27,False
D000345,Tasha Ortiz,(506)888-7885x384,qmeyers@example.net,Nagpur,2024-03-30,4,0.815686757192855,2025-09-27,False
D000346,Natasha Velazquez,589-373-8663x730,kimberlysummers@example.net,Delhi,2025-09-18,2,0.8342757531601444,2025-09-27,False
D000347,Robert Andrade,845.982.1734,barronjustin@example.com,Delhi,2024-12-19,0,0.7472252280653544,2025-09-27,False
D000348,Jake Hunt,425-829-8831,benjamin91@example.com,Hyderabad,2024-03-03,5,0.7156537765459944,2025-09-27,False
D000349,Eric Bernard,001-892-794-0847x091,ethan64@example.com,Indore,2024-06-06,3,0.7933751675772185,2025-09-27,False
D000350,Holly Wilson,295-512-8782x3648,johnstonderrick@example.org,Nagpur,2024-06-14,5,0.5271957904209235,2025-09-27,False
D000351,Scott Brooks,527.245.7613x637,alexissanchez@example.org,Nagpur,2025-08-26,4,0.636485673047755,2025-09-27,False
D000352,Stephen Mendoza,219-256-3518,veronicawilliams@example.net,Thane,2024-10-15,2,0.6582863142229896,2025-09-27,True
D000353,Pam Randolph,(547)401-3903x6294,schwartzmatthew@example.net,Thane,2024-01-23,0,0.8166585357365063,2025-09-27,False
D000354,Michael Garcia,554.265.6522,jennifer94@example.com,Delhi,2025-02-12,4,0.8658768597164082,2025-09-27,False
D000355,Sarah Welch,001-925-380-8100,chadrichard@example.net,Kolkata,2024-11-10,5,0.22131303113206338,2025-09-27,True
D000356,Zachary King,316.605.3012x727,dyoung@example.net,Kanpur,2023-10-04,1,0.5972880377988232,2025-09-27,False
D000357,Ian Moore,506.467.3069x7604,john31@example.com,Nagpur,2023-11-25,4,0.7592146149093677,2025-09-27,False
D000358,Vanessa Mccullough,(496)958-3939,leevictor@example.org,Kolkata,2024-08-26,0,0.7182006850917035,2025-09-27,False
D000359,Jo Andrews DVM,(408)309-9634x7060,gaineskaren@example.com,Indore,2024-03-07,1,0.8357988636441154,2025-09-27,False
D000360,Austin Johnson,804.522.5450,judyevans@example.org,Chennai,2024-08-24,3,0.6094738950937377,2025-09-27,False
D000361,Valerie Lopez,209.970.7203x061,victor07@example.com,Delhi,2024-11-18,3,0.7230480875025316,2025-09-27,False
D000362,Erin Duffy,001-596-592-0836x211,kathleen99@example.org,Bengaluru,2025-04-04,1,0.7180480232047711,2025-09-27,False
D000363,Kristy Wells,286-504-7070x714,hbond@example.org,Jaipur,2024-04-02,1,0.718938546331817,2025-09-27,False
D000364,Mrs. Christy James,001-989-278-6059x8400,allisoncarter@example.org,Indore,2024-12-22,1,0.47106856189672885,2025-09-27,True
D000365,Michael Bennett,001-245-746-0735,maria59@example.com,Thane,2025-05-15,2,0.5996843741973454,2025-09-27,False
D000366,Ronald Lewis,+1-924-372-5759x085,tmiller@example.org,Thane,2023-10-12,6,0.7364833111972162,2025-09-27,False
D000367,Patricia Williams,329.548.6060x323,traceyvazquez@example.org,Kolkata,2024-12-01,3,0.6250616805909661,2025-09-27,False
D000368,George Caldwell,(465)418-6285,tcobb@example.org,Jaipur,2024-08-29,3,0.7005370834001166,2025-09-27,False
D000369,Kristina Sullivan,001-311-332-8948x1022,amberhall@example.com,Delhi,2025-08-30,2,0.7228702550478061,2025-09-27,True
D000370,Kirk Johnson,4186337301,joe54@example.org,Delhi,2024-02-14,2,0.7229111931432421,2025-09-27,False
D000371,Dylan Moody,001-970-378-7250x98312,brittanygreer@example.com,Kanpur,2025-02-05,3,0.8235697448468926,2025-09-27,False
D000372,Laura Cannon,301-548-0867x8916,matthewreyes@example.com,Chennai,2024-03-27,2,0.483679866569314,2025-09-27,False
D000373,Molly Lewis,308-885-8695x79082,washingtonjonathan@example.org,Thane,2023-12-05,0,0.652727558955225,2025-09-27,False
D000374,Elizabeth Martinez,995.455.7415x26488,allison51@example.net,Chennai,2024-03-12,1,0.8628186650126679,2025-09-27,False
D000375,Christopher Miller,(921)231-0913x223,hannah61@example.com,Bengaluru,2025-02-01,0,0.7781068069750885,2025-09-27,False
D000376,Megan Irwin,4422085850,ucruz@example.net,Thane,2024-09-23,2,0.5874017838908983,2025-09-27,False
D000377,Mark Rivera,393-379-1632x098,leejessica@example.org,Hyderabad,2025-03-29,6,0.5701935521272529,2025-09-27,False
D000378,Elizabeth Anderson,(298)757-4293x81252,sbrandt@example.net,Kolkata,2025-02-01,2,0.5234537133337929,2025-09-27,False
D000379,Maria Thomas,001-605-527-4118x75840,davidthompson@example.org,Bengaluru,2024-11-19,2,0.42882379109951246,2025-09-27,False
